Player,3P,2P,TS%,ORB%,DRB%,DBPM,BLK%,STL%,AST%,AST/TOV
Calvin Murphy*,0.264200206528154,0.8539525864962073,0.6723154403885164,0.1785061752061653,0.13333440627068685,0.14552872925777433,0.10367378311811358,0.5952062864264072,0.6939172038115597,0.287429426467069
Calvin Natt,0.30313572360432395,0.794355507658038,0.8633617174381701,0.6448726952013834,0.630567724319973,0.36177232556013617,0.30892895362415285,0.3938894639286481,0.365136170259581,0.39334619491526057
Campy Russell,0.3379593287481212,0.7561120581639109,0.5278216285802256,0.4970019109665448,0.47379191080536953,0.3376837395558855,0.21304519322438592,0.5493984511092252,0.538955014152301,0.3542490876963178
Carl Braun,0.09297626683771648,0.6775490751111467,0.2106610705401385,0.037315586914688906,0.037107119948685055,0.5119651669802103,0.0377325208466966,0.037107119948685055,0.020846696600384865,0.05420141116100064
Carl Herrera,0.2472253835558163,0.35163331775486173,0.3839002277065935,0.6797907280158632,0.6044965237758623,0.5910898094165327,0.5636000188079919,0.5112368849314364,0.12318493821169257,0.21936842153041497
Carl Landry,0.28773233541737997,0.6834437029001277,0.9126140780015131,0.7512283779697665,0.566106590452835,0.26061309135420496,0.5127389168327599,0.2517489131544885,0.13450119175402958,0.22338452265509623
Carlos Arroyo,0.46607595133431773,0.2881477089096902,0.4034774222556568,0.26184890913961784,0.29005915198234766,0.15691982785997663,0.13264142639273035,0.4648631442156904,0.7948762710372232,0.8183652745352035
Carlos Boozer,0.18899792003211652,0.8117282897900542,0.7787252106683942,0.7040064814975775,0.9173851928489827,0.6986839628185953,0.42714231357738286,0.47352832266564343,0.5027613001720945,0.40661808353938717
Carlos Delfino,0.8281104875887189,0.06747736607069599,0.5124605714008033,0.3010432652565378,0.6103156228760122,0.6810315878926101,0.30607637456344644,0.7043195515877058,0.4620538904222173,0.634490012360418
Carlos Rogers,0.39626778848525523,0.5111228050487127,0.8167106211143842,0.785218497599111,0.6007476392568747,0.33144161525444626,0.6805558739169979,0.3267785547123023,0.14859109031752224,0.25796101151327483
Carmelo Anthony,0.6338548990113124,0.7923568352830711,0.7195439968831968,0.5025959619017675,0.602895063430551,0.2479645908964252,0.4464002955431994,0.4640000756872878,0.5829639615409254,0.4336674943609454
Caron Butler,0.5865758967714914,0.404175494968637,0.5221020270966004,0.42115964432440967,0.5478947909199979,0.4533466961279163,0.31579052815485037,0.7269647327798913,0.45790377401492915,0.4852472532120198
Casey Jacobsen,0.6771842448821705,0.02905344693056447,0.6908799024796168,0.25849441473276824,0.30346740389487586,0.22653324186993995,0.19579984247710128,0.3166351412747377,0.32895035201527467,0.5538691130759661
Cazzie Russell,0.09297626683771648,0.8467383696055634,0.3955055475104241,0.1554682604722673,0.12649544845029462,0.29091679663283326,0.09035731734890654,0.14047981891097808,0.4662833208015918,0.11638519381134106
Cedric Ceballos,0.5043532228530393,0.7848973791575373,0.7815178276762234,0.7424893378715232,0.6093426991690819,0.1732011395246176,0.3890988265659406,0.4997868555118151,0.2928531271482013,0.2783442882253422
Cedric Henderson,0.3089074164937029,0.34338181326694195,0.21017585028044786,0.35488215027932846,0.45944104831638194,0.7237191370693239,0.507869605711952,0.656892862264056,0.45237984787999036,0.40093099413217415
Cedric Maxwell,0.189837524852311,0.4711285851085291,0.978306263414314,0.7684549639507439,0.5726926974013834,0.6896349673975438,0.41736524498215555,0.37815872604012,0.4120134359500074,0.4114658394796929
Chandler Parsons,0.770533756195294,0.251738861921769,0.8018828980658353,0.3362982365951597,0.5375968864787646,0.6241372221846888,0.39632751794855053,0.5159298104365415,0.5403484237578541,0.6554162105279298
Channing Frye,0.794618267931474,0.16195212696806216,0.7472897193297255,0.4416506346525637,0.7232010666447625,0.5504590210122295,0.6087889011356096,0.33501019666886417,0.2137620189127632,0.44421564833781724
Charles Barkley*,0.47612005625460974,0.7577100803363499,0.9532332353520891,0.8859332421904974,0.8716575735304902,0.810200846955089,0.5122284393071088,0.7059818658467285,0.6159330155546604,0.49395400960261837
Charles Davis,0.3679061348565553,0.7182810996894742,0.22025339191955895,0.6738827421315385,0.5461147909147964,0.26711753097547325,0.3778856185851709,0.3416702534529976,0.33963416024634835,0.36544845407609394
Charles Dudley,0.09297626683771648,0.22766370496522448,0.7495023777106234,0.541739064201474,0.4273767789683329,0.5989133028008528,0.10896200163618608,0.6883167934487083,0.7328202660660755,0.32002188165116063
Charles Johnson,0.09297626683771648,0.7286035871458695,0.1298767706473513,0.40757623530184384,0.2504055242379539,0.38872599866920454,0.14301903724673426,0.7791372610919429,0.5008354486315607,0.27876508934823074
Charles Jones,0.3612887088237453,0.05341130720732958,0.43926126892792605,0.6814677070562103,0.6504520925316639,0.9196393973955681,0.7575288397236016,0.5107577089857871,0.215181337718026,0.5173315592584348
Charles Oakley,0.33013528704555417,0.2902007161267312,0.5523703223827149,0.8385302689109645,0.8684226163369293,0.8643180317741759,0.32230582972641125,0.5612165926835074,0.45848533964610083,0.462482803762023
Charles Smith,0.4049240328405496,0.6162701102484346,0.553716473377299,0.6222518226508996,0.5248480079071902,0.7103491353292118,0.686748736679558,0.5006377909974881,0.2942553016754411,0.32764221380997904
Charlie Bell,0.7416723912601996,0.10439639737222843,0.4490696628910006,0.23315644664555873,0.28136864798141864,0.2360469166726732,0.16724049203618868,0.5658215344877985,0.5333580710434895,0.7622004654180562
Charlie Criss,0.35449214575798077,0.47922474065419207,0.39180753452414385,0.15449903679811958,0.1831760766040034,0.1525050277244191,0.12185171000015058,0.6357513753621498,0.6855584981758946,0.7274945440834582
Charlie Scott,0.21044846757681263,0.7844571551865077,0.26132188746123175,0.2655756778084313,0.20269029589133292,0.30819991078622366,0.2228263686501717,0.48145330633738914,0.679540476817801,0.263097158556766
Charlie Tyra,0.09297626683771648,0.5412559555942219,0.09548165973932246,0.037315586914688906,0.037107119948685055,0.5119651669802103,0.0377325208466966,0.037107119948685055,0.020846696600384865,0.05420141116100064
Charlie Villanueva,0.7865806945904819,0.46673681089234936,0.5229414576735497,0.5629246262320371,0.7757273918756495,0.15312142716413912,0.6007079501673908,0.3737439024153516,0.23477398545993425,0.3174803410882288
Charlie Ward,0.7462894463091444,0.03621240637056189,0.6244906528983342,0.21207081913944545,0.46419530350354,0.7395076071125193,0.33675440138011414,0.8726519510890138,0.8162754171050078,0.78236075357329
Chase Budinger,0.7615917564785666,0.1700731229328396,0.6264793213325534,0.35889049316242666,0.5656482894251892,0.2707404525293784,0.31810231089124463,0.4284505731434393,0.35621604162008164,0.572200452266967
Chauncey Billups,0.8087145594828227,0.13683745747389198,0.8804933171156878,0.17217116679059705,0.31255243551654627,0.16684394050965354,0.21352691157099646,0.5770011716243805,0.7940149569166346,0.8046624500231679
Cherokee Parks,0.3079854332501191,0.2814121468958628,0.361535111490943,0.6830495885382173,0.6806067898531166,0.6735322769197316,0.6790851411649192,0.44769415616355757,0.166301522901162,0.3767377643192369
Chet Walker*,0.09297626683771648,0.7729527098870348,0.6841729497925085,0.10324883721652517,0.10804941660292983,0.43773746888228204,0.07849423448002069,0.09751424103553874,0.29329954580268697,0.05420141116100064
Chico Vaughn,0.09297626683771648,0.5771502604529981,0.16976114990365695,0.037315586914688906,0.037107119948685055,0.5119651669802103,0.0377325208466966,0.037107119948685055,0.30091515474622893,0.05420141116100064
Chris Andersen,0.3249035012727715,0.22121127558040526,0.9099419672614922,0.8416181823973944,0.8336025409164007,0.8833328937637128,0.8597474327060204,0.4040244212377383,0.10906582810870102,0.2625966901147774
Chris Bosh,0.44410302987594547,0.694338983543811,0.8497793248473902,0.5958571941108023,0.7961435106745373,0.6368134301543003,0.6286011346190928,0.3421067373645595,0.37474109044727955,0.38024095629706767
Chris Carr,0.6516949324004366,0.3527088898857491,0.3698969024070642,0.4282831197171421,0.5032726286553642,0.0860804019909013,0.35027704852344904,0.31245360603942446,0.46250571698686893,0.3557090662208518
Chris Childs,0.5760582859589031,0.05996786825305445,0.4081551242509142,0.16579372196731343,0.36805785641502026,0.39510386479691123,0.1985557981598231,0.6408995572195119,0.837686025457914,0.778225243558996
Chris Dudley,0.09297626683771648,0.13391115883279026,0.08526722080140077,0.9497780146715837,0.8398142318649583,0.8350340358551271,0.7602913864947712,0.28592981742192,0.07871620982856681,0.19709543992394765
Chris Duhon,0.7038326402927793,0.020445444834066854,0.5308878410960155,0.14441533279256002,0.3014564416723351,0.33095861986651437,0.1290485682118908,0.5143234721281216,0.7636954947604925,0.8575076895172041
Chris Ford,0.39217459019646717,0.4771726515618867,0.3147565402754842,0.41103158149775376,0.19666483594665798,0.6411455230023411,0.2550749380126061,0.7717692098900247,0.5951405169565596,0.447303988060083
Chris Gatling,0.3710980908076843,0.7638728710259257,0.7701961173374346,0.7825664607672903,0.7996304909588683,0.2684050146887318,0.565090961341806,0.5871770176816036,0.16572691006545376,0.17766922512452732
Chris Kaman,0.19196333647257702,0.6483724238799432,0.5694172293754718,0.7012364679089504,0.8737192295852203,0.7263721022843013,0.7283303293818888,0.21203724428394755,0.29064600452002715,0.22868386231936016
Chris Mihm,0.2586799480675643,0.46314768356781416,0.4597258579480241,0.854752189084021,0.7480255356231176,0.3243572582747485,0.7357755225809545,0.20468835323820717,0.09784672328204776,0.17141205971056805
Chris Mills,0.5678230580833852,0.25647179885314786,0.5059027695213114,0.4856705964191625,0.5720708796755235,0.6287316164276155,0.4600241470656214,0.4125431984203268,0.4115006760189303,0.5527985983950745
Chris Morris,0.5791065182781253,0.4527307887592836,0.46281996299374084,0.6944781149167399,0.48293129589427564,0.7070912906924544,0.5750185595278476,0.7922080620380392,0.3681862851096297,0.404354068715723
Chris Mullin*,0.5667759978703408,0.6907205645088724,0.9206625701754501,0.3630411711338166,0.4008459249051155,0.4145415982685904,0.4468502189668562,0.7598540828356743,0.5917450080077317,0.556867557346272
Chris Paul,0.6363426085797342,0.5256761584571422,0.882768667130897,0.24088663091242432,0.48701025455448144,0.6781301379892201,0.16061201383355753,0.9184292483476892,0.9779808574356881,0.9564855061893636
Chris Webber,0.4315704278687432,0.8213988357389321,0.4234581191645899,0.6523008842758301,0.805441238979776,0.860448342534696,0.6490607457924706,0.6649064420041103,0.6741802593395934,0.5794746301455025
Chris Whitney,0.7987268369675391,0.06461427005959285,0.6043747973276953,0.11538605891541374,0.2866748506679152,0.08349860248148537,0.1478431781881876,0.6092567498773854,0.7584736114325135,0.8159296829721174
Chris Wilcox,0.09297626683771648,0.6196354430276155,0.8618121592264378,0.7216501120735906,0.7752164867706665,0.3427151345412722,0.5278101309609162,0.39576901392923625,0.17954363107130167,0.2544981980407309
Christian Laettner,0.36887144175052256,0.5422304886144867,0.7930405186944322,0.6226729935464353,0.7316682693399466,0.7525951248123921,0.5867429499965928,0.6300348670324842,0.5447990273945876,0.4629469586060465
Chuck Cooper,0.09297626683771648,0.25959257566061505,0.061134640611305316,0.037315586914688906,0.037107119948685055,0.5119651669802103,0.0377325208466966,0.037107119948685055,0.020846696600384865,0.05420141116100064
Chuck Hayes,0.09297626683771648,0.1381125002551126,0.40909397525693064,0.81676178257179,0.7935898278373534,0.8934582469900396,0.5269448498480177,0.7183684598290092,0.3567121355677335,0.6031292082055877
Chuck Noble,0.09297626683771648,0.496157190384653,0.013488023675323252,0.037315586914688906,0.037107119948685055,0.5119651669802103,0.0377325208466966,0.037107119948685055,0.020846696600384865,0.05420141116100064
Chuck Person,0.7058740688083014,0.5161101525387539,0.5989069100411857,0.4447453052360407,0.5424844975647856,0.2845974376390282,0.23745255907616064,0.3251822610230423,0.5378224117910261,0.5208479583757626
Chuck Share,0.09297626683771648,0.3014271919614687,0.2425384857256097,0.037315586914688906,0.037107119948685055,0.5119651669802103,0.0377325208466966,0.037107119948685055,0.020846696600384865,0.05420141116100064
Chucky Atkins,0.7958417127376015,0.129573090279618,0.5139490338454682,0.12702065009227986,0.2058746876335634,0.07184553077165419,0.11222726181487,0.43227401038135155,0.7229131507152974,0.7643999045480048
Chucky Brown,0.33064062533185523,0.4284806351154019,0.5570762491552208,0.5337825765603337,0.5580168951892581,0.3449987677226476,0.488176314415592,0.24698179552534577,0.25023284964037995,0.43158803267411056
Clarence Weatherspoon,0.26252086368935734,0.4601024161604841,0.5752635674450813,0.7002524593662149,0.7543178994398373,0.721031486711282,0.5984513661915953,0.5523754891194537,0.2787118285267037,0.3548042936131746
Clark Kellogg,0.3527718228673578,0.8479037706148538,0.6980849643453314,0.8074391277195285,0.8028818712604627,0.6495237274044287,0.3424901053164539,0.7034189645467637,0.5171149992015247,0.4034114392315564
Clem Haskins,0.09297626683771648,0.7541820950917999,0.344807526638833,0.10020853535718258,0.09768990371155893,0.4062996511595254,0.09470470590534553,0.11853105748893533,0.6599231947714812,0.05420141116100064
Clemon Johnson,0.09297626683771648,0.37909247252566713,0.5259208730324971,0.7978991558808235,0.7199469644295681,0.7695266359216145,0.6882825250990059,0.3767932429222793,0.26390852091553546,0.35666316965766176
Cliff Hagan*,0.09297626683771648,0.8639323144063351,0.3950842350110645,0.037315586914688906,0.037107119948685055,0.5119651669802103,0.0377325208466966,0.037107119948685055,0.06506839508082889,0.05420141116100064
Cliff Levingston,0.25825411992051284,0.42306703729379835,0.7742532127344972,0.8478058119629237,0.6487976761448211,0.7543269812716931,0.6048566480475834,0.5028473961117054,0.16530777094853394,0.36205150155172783
Cliff Meely,0.09297626683771648,0.6550273888710564,0.13434167659054558,0.34145111716539656,0.35548678063088845,0.3858006151442389,0.4004320361871058,0.17545620969457443,0.30620736932374537,0.05420141116100064
Cliff Robinson,0.2637815009416327,0.8483673714895612,0.38525986434099585,0.6357194967745815,0.8537681462097497,0.5638916745799853,0.5212771466526223,0.554755406851702,0.39344631587856915,0.3040807918422802
Clifford Ray,0.09297626683771648,0.2829189203991032,0.7396671542414428,0.6728256898685081,0.7332856891881837,0.8422517367868002,0.5574075742995969,0.31201775800385956,0.4300547874331078,0.1558129256747252
Clifford Robinson,0.6050317031530349,0.45871903934435077,0.41082997229687457,0.45646426576180793,0.4762140768409984,0.6917154887188033,0.6275086235062468,0.5606694569786457,0.4629383103625938,0.49036877453785016
Clint Richardson,0.3071210054057116,0.4884224122942159,0.34128652617597754,0.47481104213296277,0.2476413649980147,0.39098815092058825,0.2703822530689419,0.45625985129209623,0.5993452415523072,0.684626050966106
Clyde Drexler*,0.5578488045540954,0.7486340669575701,0.7430321976866564,0.6237079502418974,0.4851892119723248,0.7807149959450892,0.4756359057007563,0.8537184346549147,0.7526573608093095,0.6996839527453361
Clyde Lee,0.09297626683771648,0.2328995974791525,0.20253414967958788,0.4095100369573884,0.232409166214958,0.6019856042304166,0.1384657562235914,0.10670144459216155,0.13243632171095587,0.05420141116100064
Clyde Lovellette*,0.09297626683771648,0.8810344496850455,0.2876224903772465,0.037315586914688906,0.037107119948685055,0.5119651669802103,0.0377325208466966,0.037107119948685055,0.020846696600384865,0.05420141116100064
Coby Dietrick,0.26294229864611174,0.3746673200125611,0.3985471754208203,0.5396452071725224,0.6034587094421797,0.7640758661178322,0.5454934991769421,0.7065953644294677,0.5180415705674424,0.5474832335900114
Cody Zeller,0.2608158691461284,0.362952253177227,0.8092032600899067,0.6695767303271009,0.7383404014828789,0.8463506311961203,0.6651915103964148,0.49936058980557424,0.32848262525030314,0.4997089546740052
Connie Dierking,0.09297626683771648,0.6873152266699993,0.15342092610750474,0.037315586914688906,0.037107119948685055,0.5119651669802103,0.0377325208466966,0.037107119948685055,0.2892227345219753,0.05420141116100064
Connie Hawkins*,0.09297626683771648,0.6276322496308263,0.6528884431823971,0.26693683097721926,0.1870094493834354,0.6633707787650158,0.296575434555744,0.19247930254042034,0.6008567569574629,0.05420141116100064
Connie Simmons,0.09297626683771648,0.7856668340998412,0.08893708635755823,0.037315586914688906,0.037107119948685055,0.5119651669802103,0.0377325208466966,0.037107119948685055,0.020846696600384865,0.05420141116100064
Corey Brewer,0.5782252694475413,0.2897013051522874,0.3306928475445088,0.3674804413981484,0.39785723465372536,0.5712246422609083,0.40444800765266437,0.8435687082647515,0.41244022450924844,0.5056908265591806
Corey Maggette,0.5271006693445246,0.5363381626912394,0.8743707929399835,0.43291199835143057,0.5992680039752084,0.16951585230087585,0.2324866393793167,0.39796844499032974,0.4865107485031263,0.3431688508169799
Corie Blount,0.27067123281958405,0.17492124512783558,0.2736900085318169,0.8806945402547326,0.7261979127973658,0.779206017287246,0.5809996704352111,0.6023255373019956,0.22848424913941925,0.3359560138944927
Corky Calhoun,0.09297626683771648,0.2291558418010543,0.324851101645655,0.47944730185647977,0.39055730078120093,0.6167177705046132,0.3269848849564922,0.36903065019167197,0.22890363137953199,0.16075992516781887
Corliss Williamson,0.2540111507437631,0.7213633341392547,0.6496333163286652,0.60027130920851,0.48202849660571057,0.24619542637416597,0.4309124405654387,0.3828771524958517,0.3354993435894576,0.2845417062283834
Cornell Warner,0.09297626683771648,0.27202608534452793,0.288112824149511,0.49815683879705247,0.4943711918125101,0.6626781989875336,0.3420728404398161,0.14978388366434553,0.1766960743329905,0.05420141116100064
Cory Alexander,0.7653073589525172,0.0821140336548602,0.4419596702238492,0.1789425634623097,0.39690519372568156,0.2318032106173877,0.3075398743188386,0.8657533416786747,0.8055238207868818,0.648059032259939
Cory Joseph,0.4973532506269678,0.3002828934859037,0.5766049662846179,0.3146093496164989,0.3894821134213213,0.4631339623878229,0.3698320935669559,0.5552044586398807,0.6508735242283512,0.7961371298292477
Courtney Alexander,0.4511709554842189,0.5342436993682709,0.26394255385175247,0.36042830409298204,0.28239574375999466,0.10831896341330886,0.1921591583862534,0.4809617043223117,0.3400693149050965,0.4086472743701297
Courtney Lee,0.6712438918210977,0.17353014649047604,0.755459447663428,0.18740453385146497,0.3361604523354593,0.46499994350301127,0.38483310517148545,0.6325268415490662,0.34564467046186814,0.6340347685349836
Craig Ehlo,0.6025568105190516,0.24941346354301064,0.5336818450359642,0.49438405665498675,0.45647410122037013,0.7027858231046246,0.33104836191920994,0.7831844725950556,0.6017934974129061,0.6921054212631067
Craig Hodges,0.6947303042895718,0.286028672704385,0.7477804443278079,0.2381571539107954,0.15915630054147517,0.1430877337928583,0.10147696777201418,0.5867598448068447,0.5764327211690446,0.7406563456951936
Craig Smith,0.22230875813436082,0.6648137380433224,0.8973052600190319,0.7284170614126834,0.6904094580289879,0.2921531019118433,0.43721185575331056,0.43534800303825943,0.28605377417217825,0.2912486269379138
Curtis Perry,0.09297626683771648,0.40612606646198945,0.2274193030350536,0.580982496130239,0.5207222305846507,0.7380545615523029,0.4319123656757318,0.2984281758600029,0.3004939891378542,0.11350924302725665
Curtis Rowe,0.09297626683771648,0.537320827578092,0.5068407579362804,0.4799643357521286,0.4252182981936423,0.45482238142150544,0.2948301506930389,0.14439690178031012,0.22561542053098518,0.11872269952840683
Cuttino Mobley,0.6978880826616828,0.2780793021671205,0.6693402357639048,0.24542022076038508,0.3637281901270169,0.3363999352116885,0.3783426678812426,0.5517722781718201,0.48149947473624155,0.514385890020956
D.J. Augustin,0.7870836142111917,0.10338069065414399,0.7140687773973563,0.12352468037294966,0.24065772295554433,0.08114143815681428,0.1144753731945152,0.4003821233406096,0.784006683925342,0.7913115472005308
Daequan Cook,0.894040901431433,0.032835347031855984,0.28978709305449846,0.1500917622000038,0.4929537155135647,0.11258367341801684,0.32562000093157767,0.26097171809759157,0.19744918472856393,0.5220153639037991
Dahntay Jones,0.4533315512167632,0.22603987237618706,0.4623727835972705,0.31329157800047475,0.3583766049037158,0.31084262381425815,0.4431156165045669,0.4076412556376173,0.2984475297682118,0.41232110531596766
Dale Davis,0.09297626683771648,0.30095541021765587,0.7136081315064865,0.9090406922789851,0.791403422034938,0.8240531106359738,0.6949618510515092,0.3614272466933667,0.13406667774831552,0.3696296397341996
Dale Ellis,0.7657361795861558,0.5793893876912446,0.8334359193306718,0.46743404053610976,0.3192402087004863,0.10747131797969717,0.18993228026508138,0.4382545400363552,0.2845200716362934,0.3863866995234468
Dale Schlueter,0.09297626683771648,0.3168466273721298,0.7293118013399777,0.26515217159231574,0.17238129901431293,0.6152929453138962,0.26187031615928774,0.11675432874891288,0.4727514047709996,0.10983995287833874
Damian Lillard,0.8923530687388141,0.40233203530206596,0.8244298862788759,0.16629830146061805,0.40805779478832543,0.17450537097669372,0.29874671230749583,0.3869793433281874,0.8112702452541225,0.7341636650369685
Damien Wilkins,0.5164864948923269,0.20877631991008297,0.41811758367004626,0.4440680415763799,0.37527154792925793,0.3942206375296088,0.3995437465714895,0.6998594753286437,0.43091248837888885,0.5764154434821895
Damon Jones,0.8820928710710026,0.018485843355926932,0.7329830418200964,0.11631930437442344,0.28376467838126,0.08958563244385012,0.09512488206207605,0.27052055847429524,0.6866962270636393,0.8834245500316121
Damon Stoudamire,0.7024084745226187,0.2206027178855415,0.36583344035142057,0.30565226375280913,0.3502847048737755,0.16017116013774302,0.14260115398100384,0.5974420271254957,0.8434800752764823,0.8096339162723265
Dan Dickau,0.6809847115691927,0.17606800219441854,0.45466176027331406,0.20086026547090605,0.3009437425184681,0.11668167518394881,0.13717376822577448,0.6705519663247017,0.8147268346992675,0.7609682826118092
Dan Gadzuric,0.09297626683771648,0.397052560849638,0.3727312735989684,0.9178116689710549,0.8129542182193638,0.7199993102733032,0.7770413692133821,0.5290265469990115,0.09870889031117946,0.21534035729491516
Dan Issel*,0.30267742390992,0.8660816626123548,0.8577213143460936,0.6362398856970269,0.7257228046239637,0.2810726630552166,0.406773075696122,0.4327095554481487,0.4497912703519771,0.43505308162512313
Dan Majerle,0.7285905801594422,0.12803153538409234,0.6642251418907634,0.4239963143882863,0.4624335035391862,0.6960044338203084,0.36843174242048743,0.6780767277250241,0.5073345695022644,0.7880196937848926
Dan Roundfield,0.25910102312643163,0.6848740346274728,0.6923901196097997,0.8292484596111017,0.8393158712914119,0.8060810830323921,0.662628705945971,0.414791604733651,0.40203008777301147,0.30348546530446663
Dana Barros,0.8105018561647913,0.25345959594045686,0.8624239978461885,0.1333630489420282,0.2895721968373471,0.10341625401864883,0.12541509729331382,0.6513863816882794,0.7295822310377115,0.7554171736910233
Daniel Gibson,0.846289238646031,0.03039022576329785,0.7121605748096368,0.1773361494071944,0.27954843017864567,0.2585438746811353,0.34452210143785483,0.41321666579867267,0.5036677758308867,0.7098935222447742
Danilo Gallinari,0.8196362167620528,0.14049305731375705,0.8983976926472932,0.2975515193521129,0.5559473457201468,0.24028583745358145,0.44355361777157576,0.38028232609447643,0.340581374160278,0.5490614284914328
Danny Ainge,0.6636211187915834,0.39089733892364154,0.7924458331290622,0.3084112182656361,0.2769031778284355,0.3181297551721387,0.17458686701893675,0.669837850325534,0.6873163397473803,0.8205733237080898
Danny Ferry,0.6648291521134255,0.19132135420949753,0.6718662023090882,0.42027374627910047,0.49889205733531955,0.39467138493823983,0.4685174032521686,0.3071559764372553,0.420691289459245,0.555315980067691
Danny Fortson,0.24592987857092702,0.4087665774035981,0.8347502722895794,0.9489749904715776,0.9120224374701751,0.11389293138187848,0.35506843514263525,0.29087573739914085,0.16121470397837037,0.18954307284121272
Danny Granger,0.7992872687125987,0.3313811357994824,0.7831378781877848,0.4100641904724479,0.5323369847634187,0.42717607492149334,0.5863043529342521,0.473985045817471,0.39267223552950914,0.3762902071239809
Danny Green,0.8913064356605562,0.031093221733154437,0.8261705285545805,0.2783669960669836,0.5024258065362188,0.8372421731902944,0.637209979613987,0.6965995806133467,0.34429475592880665,0.5820122139483799
Danny Manning,0.3283255992338904,0.7812745686089648,0.7344103179779079,0.5764778180802425,0.5689392360659258,0.7222957777063361,0.6033935128755092,0.6953246788005216,0.5292130791638737,0.4360409035002395
Danny Schayes,0.2286172203966388,0.41722137254607267,0.7906204385815933,0.6968616826801288,0.7556558095129924,0.6566995283181819,0.6200283841751493,0.3318331873272822,0.28232645994675437,0.30917900160278133
Danny Vranes,0.23662699264861778,0.18584961325823124,0.44302186593405585,0.6618484094006055,0.5197501210607491,0.7965668538672489,0.5227220995214676,0.48576057308053433,0.24627805186198778,0.4419293560785219
Danny Young,0.5316739257030579,0.11328893529628273,0.5566551164727113,0.19660472635888862,0.20005620396258125,0.37006824694972124,0.16005147233173492,0.8132918692239751,0.7112337672653715,0.9188669072936881
Dante Cunningham,0.4404053193497332,0.271072255611306,0.4044342857380353,0.5345443477342153,0.5605196255902449,0.703239497050657,0.5877016505103776,0.5556240252975428,0.1276625131272258,0.5086010986182868
Darius Miles,0.34029644043441937,0.5755378356078154,0.35814705871904406,0.5102674899907511,0.6040742317577814,0.7080001973347387,0.6770878167484083,0.5942809814968537,0.4855717427514526,0.38201041658408097
Darius Songaila,0.26336067298034543,0.5506660587507478,0.6832683262773971,0.571850398772106,0.5677557844816135,0.4136492252491215,0.40530905233425674,0.6181840916595208,0.3986704671876847,0.4685905563332771
Darko Milicic,0.09297626683771648,0.4421207331264554,0.2675412975171818,0.667231845941626,0.7002921371473613,0.867195381198565,0.8293510415153382,0.3593634806019839,0.2777986614878234,0.2927945299585125
Darnell Hillman,0.09297626683771648,0.5436773978357355,0.3510402361451306,0.7451290413119761,0.7631157570695477,0.713568593303405,0.6168137191576547,0.47895131654624573,0.2745255796626106,0.185622538621195
Darnell Valentine,0.3563078789546925,0.40824031663440663,0.4048536875911425,0.29058741387732306,0.2545618618398474,0.35717224056537783,0.15018709030742564,0.877978453199511,0.8139724807270123,0.7793297295144482
Darrall Imhoff,0.09297626683771648,0.35319788554892473,0.28209223430962527,0.037315586914688906,0.037107119948685055,0.5119651669802103,0.0377325208466966,0.037107119948685055,0.2902228635392419,0.05420141116100064
Darrell Armstrong,0.7327017752493564,0.13056213613459466,0.562558601128858,0.3747682876674555,0.34940226247446,0.4305019573431428,0.2108353026582291,0.8730854518196963,0.7993565256474413,0.7346316002670488
Darrell Arthur,0.5054208915650646,0.4206980807312484,0.3050578765087205,0.5868995396298261,0.627108517989233,0.6525957175706865,0.6679227918107563,0.5863005108964671,0.23789864864205712,0.37924866342270097
Darrell Griffith,0.5618892370566587,0.8186968351041342,0.4211968644068013,0.4020407421204104,0.30002293437342786,0.256150279893177,0.3189853216912941,0.6936683533764316,0.465333834192549,0.3758654307251745
Darrell Walker,0.262071914075968,0.37512433463998807,0.22646070958457534,0.5277777963541718,0.4960722883439997,0.8091351761771856,0.3386401220569382,0.8595856755965317,0.7279954857472534,0.7683364709615708
Darren Collison,0.589677944373485,0.38052529764985127,0.8160874981700382,0.18035029588054305,0.2756448869595853,0.22407151321272176,0.21668917934785942,0.6329437763029677,0.7689751571165855,0.7563067252341557
Darren Daye,0.26506831532947683,0.5717538628276704,0.6320813978067966,0.5775137398485304,0.44892319176875933,0.5522960060726532,0.3014124782070819,0.6014358746010742,0.61787022880286,0.5749903002796655
Darrick Martin,0.6523365786028478,0.159982211314596,0.3312332497914856,0.13087060742880144,0.1974313533275071,0.05210741079434886,0.127670665284998,0.6728829380916717,0.7784578197850329,0.8001522477865031
Darryl Dawkins,0.21678393429857945,0.7599864943584224,0.9414873297879247,0.5990404681128777,0.7723645695056617,0.7339554790400791,0.706225582923154,0.22992075240459825,0.25846534247712893,0.20651051209666157
Darvin Ham,0.292252605632228,0.1290115173108648,0.5900220574914707,0.810794405556437,0.4185177784090084,0.6425331101659573,0.6094515048965257,0.42546611965472225,0.19790449681199385,0.29426633700603944
Darwin Cook,0.37803513701842867,0.6365064313179534,0.28707394070568026,0.3409442535423441,0.22762452843878633,0.6649671165449006,0.3770125854793336,0.9164379665497495,0.6944070331783969,0.6857548156402825
Dave Bing*,0.09297626683771648,0.7969223638174308,0.3632450447923005,0.13700236855487916,0.11501873733716123,0.3844125824321577,0.11534032670516459,0.16862259609352298,0.7418394276255571,0.12183436372558473
